.146750,-28.268511,.178250,-28.274856,.178222
.147200,-28.266523,.178250,-28.272868,.178441
.147650,-28.264541,.178700,-28.270885,.178659
.148100,-28.262565,.179150,-28.268909,.178876
.148550,-28.260594,.179150,-28.266939,.179094
.149000,-28.258630,.179150,-28.264975,.179311
.149450,-28.256672,.179600,-28.263017,.179527
.149900,-28.254720,.179600,-28.261065,.179743
.150350,-28.252773,.180050,-28.259118,.179959
.150800,-28.250833,.180050,-28.257178,.180174
.151250,-28.248898,.180500,-28.255243,.180389
.151700,-28.246969,.180500,-28.253314,.180603
.152150,-28.245046,.180950,-28.251391,.180817
.152600,-28.243128,.180950,-28.249473,.181031
.153050,-28.241216,.181400,-28.247561,.181244
.153500,-28.239309,.181400,-28.245654,.181457
.153950,-28.237410,.181850,-28.243754,.181670
.154400,-28.235514,.181850,-28.241858,.181882
.154850,-28.233624,.182300,-28.239968,.182094
.155300,-28.231739,.182300,-28.238084,.182306
.155750,-28.229861,.182300,-28.236205,.182517
.156200,-28.227987,.182750,-28.234332,.182727
.156650,-28.226119,.182750,-28.232464,.182938
.157100,-28.224256,.183200,-28.230601,.183148
.157550,-28.222399,.183200,-28.228744,.183357
.158000,-28.220547,.183650,-28.226892,.183567
.158450,-28.218700,.183650,-28.225045,.183776
.158900,-28.216859,.184100,-28.223203,.183984
.159350,-28.215022,.184100,-28.221367,.184193
.159800,-28.213191,.184550,-28.219536,.184400
.160250,-28.211364,.184550,-28.217710,.184608
.160700,-28.209544,.185000,-28.215889,.184815
.161150,-28.207728,.185000,-28.214073,.185022
.161600,-28.205918,.185450,-28.212262,.185228
.162050,-28.204112,.185450,-28.210457,.185435
.162500,-28.202312,.185450,-28.208656,.185640
.162950,-28.200515,.185900,-28.206860,.185846
.163400,-28.198725,.185900,-28.205070,.186051
.163850,-28.196939,.186350,-28.203284,.186256
.164300,-28.195158,.186350,-28.201503,.186460
.164750,-28.193382,.186800,-28.199727,.186664
.165200,-28.191611,.186800,-28.197955,.186868
.165650,-28.189845,.187250,-28.196189,.187072
.166100,-28.188083,.187250,-28.194427,.187275
.166550,-28.186326,.187700,-28.192671,.187477
.167000,-28.184574,.187700,-28.190918,.187680
.167450,-28.182827,.187700,-28.189171,.187882
.167900,-28.181084,.188150,-28.187428,.188084
.168350,-28.179346,.188150,-28.185690,.188285
.168800,-28.177612,.188600,-28.183957,.188486
.169250,-28.175883,.188600,-28.182228,.188687
.169700,-28.174159,.189050,-28.180504,.188888
.170150,-28.172439,.189050,-28.178784,.189088
.170600,-28.170725,.189500,-28.177069,.189288
.171050,-28.169013,.189500,-28.175359,.189487
.171500,-28.167308,.189500,-28.173653,.189687
.171950,-28.165605,.189950,-28.171951,.189886
.172400,-28.163908,.189950,-28.170254,.190084
.172850,-28.162216,.190400,-28.168561,.190283
.173300,-28.160528,.190400,-28.166873,.190481
.173750,-28.158844,.190850,-28.165189,.190678
.174200,-28.157164,.190850,-28.163509,.190876
.174650,-28.155489,.190850,-28.161834,.191073
.175100,-28.153818,.191300,-28.160163,.191269
.175550,-28.152152,.191300,-28.158496,.191466
.176000,-28.150489,.191750,-28.156834,.191662
.176450,-28.148831,.191750,-28.155176,.191858
.176900,-28.147177,.192200,-28.153522,.192054
.177350,-28.145527,.192200,-28.151872,.192249
.177800,-28.143882,.192200,-28.150227,.192444
.178250,-28.142240,.192650,-28.148585,.192638
.178700,-28.140603,.193100,-28.146948,.192833
.179150,-28.138969,.193100,-28.145315,.193027
.179600,-28.137340,.193100,-28.143686,.193221
.180050,-28.135716,.193550,-28.142061,.193414
.180500,-28.134095,.193550,-28.140440,.193607
.180950,-28.132479,.193550,-28.138823,.193800
.181400,-28.130865,.194000,-28.137210,.193993
.181850,-28.129257,.194000,-28.135601,.194185
.182300,-28.127652,.194450,-28.133996,.194377
.182750,-28.126051,.194450,-28.132396,.194569
.183200,-28.124454,.194900,-28.130799,.194761
.183650,-28.122861,.194900,-28.129206,.194952
.184100,-28.121272,.195350,-28.127616,.195143
.184550,-28.119686,.195350,-28.126031,.195334
.185000,-28.118105,.195350,-28.124450,.195524
.185450,-28.116527,.195800,-28.122872,.195714
.185900,-28.114953,.195800,-28.121298,.195904
.186350,-28.113384,.196250,-28.119728,.196093
.186800,-28.111817,.196250,-28.118162,.196283
.187250,-28.110256,.196700,-28.116600,.196472
.187700,-28.108696,.196700,-28.115041,.196660
.188150,-28.107142,.196700,-28.113486,.196849
.188600,-28.105590,.197150,-28.111935,.197037
.189050,-28.104042,.197150,-28.110387,.197225
.189500,-28.102499,.197600,-28.108844,.197413
.189950,-28.100958,.197600,-28.107303,.197600
.190400,-28.099422,.197600,-28.105767,.197787
.190850,-28.097889,.198050,-28.104234,.197974
.191300,-28.096360,.198050,-28.102705,.198161
.191750,-28.094834,.198500,-28.101179,.198347
.192200,-28.093312,.198500,-28.099657,.198533
.192650,-28.091794,.198500,-28.098138,.198719
.193100,-28.090278,.198950,-28.096623,.198904
.193550,-28.088767,.198950,-28.095112,.199090
.194000,-28.087259,.199400,-28.093604,.199275
.194450,-28.085755,.199400,-28.092099,.199459
.194900,-28.084254,.199850,-28.090598,.199644
.195350,-28.082756,.199850,-28.089101,.199828
.195800,-28.081262,.199850,-28.087607,.200012
.196250,-28.079772,.200300,-28.086116,.200196
.196700,-28.078284,.200300,-28.084629,.200379
.197150,-28.076800,.200750,-28.083145,.200563
.197600,-28.075319,.200750,-28.081665,.200746
.198050,-28.073842,.200750,-28.080187,.200928
.198500,-28.072368,.201200,-28.078714,.201111
.198950,-28.070898,.201200,-28.077243,.201293
.199400,-28.069432,.201650,-28.075776,.201475
.199850,-28.067967,.201650,-28.074312,.201657
.200300,-28.066507,.201650,-28.072852,.201838
.200750,-28.065049,.202100,-28.071395,.202020
.201200,-28.063595,.202100,-28.069941,.202201
.201650,-28.062145,.202550,-28.068490,.202381
.202100,-28.060697,.202550,-28.067043,.202562
.202550,-28.059253,.203000,-28.065598,.202742
.203000,-28.057811,.203000,-28.064157,.202922
.203450,-28.056374,.203000,-28.062719,.203102
.203900,-28.054939,.203450,-28.061285,.203282
.204350,-28.053507,.203450,-28.059853,.203461
.204800,-28.052079,.203450,-28.058425,.203640
.205250,-28.050654,.203900,-28.057000,.203819
.205700,-28.049232,.203900,-28.055578,.203998
.206150,-28.047813,.204350,-28.054159,.204176
.206600,-28.046397,.204350,-28.052743,.204354
.207050,-28.044984,.204350,-28.051330,.204532
.207500,-28.043575,.204800,-28.049920,.204710
.207950,-28.042168,.204800,-28.048513,.204887
.208400,-28.040764,.205250,-28.047110,.205064
.208850,-28.039363,.205250,-28.045709,.205241
.209300,-28.037966,.205250,-28.044311,.205418
.209750,-28.036571,.205700,-28.042917,.205595
.210200,-28.035180,.205700,-28.041525,.205771
.210650,-28.033791,.206150,-28.040137,.205947
.211100,-28.032405,.206150,-28.038751,.206123
.211550,-28.031023,.206150,-28.037368,.206299
.212000,-28.029642,.206600,-28.035988,.206474
.212450,-28.028265,.206600,-28.034611,.206649
.212900,-28.026892,.206600,-28.033237,.206824
.213350,-28.025521,.207050,-28.031866,.206999
.213800,-28.024153,.207050,-28.030498,.207174
.214250,-28.022788,.207500,-28.029133,.207348
.214700,-28.021425,.207500,-28.027770,.207522
.215150,-28.020066,.207500,-28.026411,.207696
.215600,-28.018709,.207950,-28.025054,.207869
.216050,-28.017355,.207950,-28.023700,.208043
.216500,-28.016004,.208400,-28.022349,.208216
.216950,-28.014655,.208400,-28.021001,.208389
.217400,-28.013310,.208400,-28.019655,.208562
.217850,-28.011967,.208850,-28.018313,.208735
.218300,-28.010627,.208850,-28.016973,.208907
.218750,-28.009290,.208850,-28.015636,.209079
.219200,-28.007956,.209300,-28.014301,.209251
.219650,-28.006624,.209300,-28.012969,.209423
.220100,-28.005295,.209750,-28.011640,.209594
.220550,-28.003969,.209750,-28.010314,.209765
.221000,-28.002645,.209750,-28.008991,.209937
.221450,-28.001324,.210200,-28.007670,.210107
.221900,-28.000006,.210200,-28.006352,.210278
.222350,-27.998691,.210200,-28.005036,.210449
.222800,-27.997378,.210650,-28.003723,.210619
.223250,-27.996068,.210650,-28.002413,.210789
.223700,-27.994760,.211100,-28.001105,.210959
.224150,-27.993455,.211100,-27.999801,.211128
.224600,-27.992153,.211100,-27.998498,.211298
.225050,-27.990853,.211550,-27.997198,.211467
.225500,-27.989556,.211550,-27.995901,.211636
.225950,-27.988261,.212000,-27.994607,.211805
.226400,-27.986969,.212000,-27.993315,.211974
.226850,-27.985680,.212000,-27.992025,.212142
.227300,-27.984393,.212450,-27.990739,.212310
.227750,-27.983108,.212450,-27.989454,.212478
.228200,-27.981827,.212450,-27.988173,.212646
.228650,-27.980548,.212900,-27.986893,.212814
.229100,-27.979271,.212900,-27.985617,.212981
.229550,-27.977997,.213350,-27.984342,.213148
.230000,-27.976725,.213350,-27.983071,.213315
.230450,-27.975456,.213350,-27.981802,.213482
.230900,-27.974189,.213800,-27.980535,.213649
.231350,-27.972925,.213800,-27.979270,.213815
.231800,-27.971663,.213800,-27.978009,.213982
.232250,-27.970404,.214250,-27.976749,.214148
.232700,-27.969147,.214250,-27.975492,.214314
.233150,-27.967893,.214700,-27.974238,.214479
.233600,-27.966640,.214700,-27.972986,.214645
.234050,-27.965390,.214700,-27.971736,.214810
.234500,-27.964144,.215150,-27.970489,.214975
.234950,-27.962899,.215150,-27.969244,.215140
.235400,-27.961656,.215150,-27.968001,.215305
.235850,-27.960416,.215600,-27.966761,.215469
.236300,-27.959178,.215600,-27.965523,.215634
.236750,-27.957943,.215600,-27.964288,.215798
.237200,-27.956709,.216050,-27.963055,.215962
.237650,-27.955479,.216050,-27.961824,.216126
.238100,-27.954251,.216050,-27.960596,.216289
.238550,-27.953025,.216500,-27.959370,.216453
.239000,-27.951801,.216500,-27.958146,.216616
.239450,-27.950579,.216950,-27.956924,.216779
.239900,-27.949360,.216950,-27.955705,.216942
.240350,-27.948143,.216950,-27.954488,.217105
.240800,-27.946929,.217400,-27.953274,.217267
.241250,-27.945716,.217400,-27.952061,.217429
.241700,-27.944506,.217850,-27.950851,.217591
.242150,-27.943298,.217850,-27.949643,.217753
.242600,-27.942092,.217850,-27.948438,.217915
.243050,-27.940889,.218300,-27.947234,.218077
.243500,-27.939687,.218300,-27.946033,.218238
.243950,-27.938489,.218300,-27.944834,.218399
.244400,-27.937293,.218300,-27.943638,.218561
.244850,-27.936098,.218750,-27.942443,.218721
.245300,-27.934906,.218750,-27.941251,.218882
.245750,-27.933715,.219200,-27.940061,.219043
.246200,-27.932527,.219200,-27.938873,.219203
.246650,-27.931342,.219200,-27.937687,.219363
.247100,-27.930158,.219650,-27.936503,.219523
.247550,-27.928976,.219650,-27.935322,.219683
.248000,-27.927797,.219650,-27.934143,.219843
.248450,-27.926620,.220100,-27.932965,.220002
.248900,-27.925445,.220100,-27.931790,.220161
.249350,-27.924272,.220550,-27.930617,.220321
.249800,-27.923101,.220550,-27.929447,.220479
.250250,-27.921932,.220550,-27.928278,.220638
.250700,-27.920766,.220550,-27.927111,.220797
.251150,-27.919601,.221000,-27.925947,.220955
.251600,-27.918439,.221000,-27.924784,.221114
.252050,-27.917278,.221450,-27.923624,.221272
.252500,-27.916120,.221450,-27.922466,.221430
.252950,-27.914964,.221450,-27.921309,.221587
.253400,-27.913810,.221900,-27.920155,.221745
.253850,-27.912657,.221900,-27.919003,.221902
.254300,-27.911507,.221900,-27.917853,.222060
.254750,-27.910360,.222350,-27.916705,.222217
.255200,-27.909214,.222350,-27.915559,.222374
.255650,-27.908070,.222350,-27.914415,.222530
.256100,-27.906928,.222800,-27.913273,.222687
.256550,-27.905787,.222800,-27.912133,.222844
.257000,-27.904650,.222800,-27.910995,.223000
.257450,-27.903514,.223250,-27.909859,.223156
.257900,-27.902380,.223250,-27.908725,.223312
.258350,-27.901248,.223700,-27.907593,.223468
.258800,-27.900117,.223700,-27.906463,.223623
.259250,-27.898989,.223700,-27.905335,.223779
.259700,-27.897863,.224150,-27.904209,.223934
.260150,-27.896738,.224150,-27.903084,.224089
.260600,-27.895616,.224150,-27.901962,.224244
.261050,-27.894496,.224150,-27.900842,.224399
.261500,-27.893378,.224600,-27.899723,.224554
.261950,-27.892261,.224600,-27.898607,.224708
.262400,-27.891147,.225050,-27.897492,.224862
.262850,-27.890034,.225050,-27.896380,.225017
.263300,-27.888923,.225050,-27.895269,.225171
.263750,-27.887815,.225500,-27.894160,.225324
.264200,-27.886708,.225500,-27.893053,.225478
.264650,-27.885603,.225500,-27.891948,.225632
.265100,-27.884499,.225950,-27.890845,.225785
.265550,-27.883398,.225950,-27.889744,.225938
.266000,-27.882299,.225950,-27.888644,.226091
.266450,-27.881201,.226400,-27.887547,.226244
.266900,-27.880105,.226400,-27.886451,.226397
.267350,-27.879011,.226400,-27.885357,.226550
.267800,-27.877919,.226850,-27.884265,.226702
.268250,-27.876829,.226850,-27.883175,.226854
.268700,-27.875741,.226850,-27.882086,.227006
.269150,-27.874654,.227300,-27.881000,.227158
.269600,-27.873569,.227300,-27.879915,.227310
.270050,-27.872486,.227300,-27.878832,.227462
.270500,-27.871405,.227750,-27.877751,.227614
.270950,-27.870325,.227750,-27.876671,.227765
.271400,-27.869248,.227750,-27.875594,.227916
.271850,-27.868172,.228200,-27.874518,.228067
.272300,-27.867098,.228200,-27.873444,.228218
.272750,-27.866026,.228200,-27.872372,.228369
.273200,-27.864956,.228650,-27.871301,.228520
.273650,-27.863887,.228650,-27.870233,.228670
.274100,-27.862820,.228650,-27.869166,.228820
.274550,-27.861755,.229100,-27.868101,.228971
.275000,-27.860691,.229100,-27.867037,.229121
.275450,-27.859630,.229100,-27.865975,.229271
.275900,-27.858570,.229550,-27.864915,.229420
.276350,-27.857512,.229550,-27.863857,.229570
.276800,-27.856455,.229550,-27.862801,.229719
.277250,-27.855400,.230000,-27.861746,.229869
.277700,-27.854347,.230000,-27.860693,.230018
.278150,-27.853296,.230000,-27.859641,.230167
.278600,-27.852246,.230450,-27.858592,.230316
.279050,-27.851198,.230450,-27.857544,.230464
.279500,-27.850152,.230450,-27.856497,.230613
.279950,-27.849107,.230900,-27.855453,.230762
.280400,-27.848064,.230900,-27.854410,.230910
.280850,-27.847023,.230900,-27.853369,.231058
.281300,-27.845983,.231350,-27.852329,.231206
.281750,-27.844945,.231350,-27.851291,.231354
.282200,-27.843909,.231350,-27.850255,.231502
.282650,-27.842875,.231800,-27.849220,.231649
.283100,-27.841842,.231800,-27.848187,.231797
.283550,-27.840810,.231800,-27.847156,.231944
.284000,-27.839781,.232250,-27.846126,.232091
.284450,-27.838752,.232250,-27.845098,.232238
.284900,-27.837726,.232250,-27.844071,.232385
.285350,-27.836701,.232700,-27.843047,.232532
